Particle ID,Area (µm²),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
269,1.4576912763749993e-09,0.001406767449412502,0.0019537817965825668,0.0013186595347954764,1.4816423383201773
270,1.6278437101562493e-09,0.0014595020001400532,0.0020061784249849417,0.0011654824048965824,1.7213287961759984
271,2.1844610364843742e-09,0.0016098369578060546,0.002079289128254472,0.0013633913096830583,1.5250860948628426
272,3.810770509999998e-10,0.0008995073667694216,0.0010362715171029183,0.0008516640174986546,1.2167609477578467
273,1.0583872456249996e-09,0.0012643927349587838,0.002140034475307427,0.0009637792272460427,2.2204612994435275
274,1.6297270322187494e-09,0.001460064636660681,0.0021187555138555696,0.0013411219622691166,1.579838056093521
275,2.178986234156249e-09,0.0016084909488486207,0.0021370714130324914,0.0014739225415388783,1.4499211137657473
276,2.429200974640624e-09,0.0016678421356237445,0.0025538208819094964,0.0012185230527950207,2.0958330464504544
277,1.3422781697968744e-09,0.0013686150190382737,0.0017217542310290364,0.0011894648332462236,1.4475032660949858
278,9.246005682656246e-10,0.0012086999697452823,0.0014914028933225862,0.001058456405777169,1.4090357289939848
279,2.4553997734374988e-09,0.0016738165707144263,0.0024742531073449828,0.0013458798603406682,1.8383907659623508
280,1.9555355375468743e-09,0.0015515139929555154,0.0024653268051927336,0.001295619207869403,1.902817425227024
281,1.3787358561874994e-09,0.0013808955051559774,0.0019716388672033837,0.0013221770477439036,1.4912063937032405
282,2.198557379124999e-09,0.0016132922991041493,0.0024263136183854356,0.0010433293687649992,2.32554904618231
283,1.3808328533124993e-09,0.0013815952444704352,0.002015322407717995,0.0011892827530534608,1.6945696072222467
284,2.456690519890624e-09,0.001674109814794358,0.0028466067125809103,0.0012328371028586266,2.3089885159851
285,9.259012530937496e-10,0.001209266485038004,0.0018473933148752976,0.001066729110679289,1.731829849190939
286,2.323035525999999e-09,0.001643182280718952,0.0020362275494296006,0.0014588737943696545,1.3957530509411935
287,1.7068811219374992e-09,0.001482750972705518,0.0018631618787174327,0.0014682320601498648,1.2689832413326112
288,1.996600903046874e-09,0.0015622992117073186,0.0022282824309129744,0.0012954430690542823,1.72009290422905
289,1.6548251559843743e-09,0.0014675215834323455,0.002000728615760566,0.001021252467759855,1.9590930537962064
290,1.2400309254999994e-09,0.0013329421397311094,0.0020199895648093016,0.0011030777686015843,1.8312304193838689
291,1.3417824933437494e-09,0.0013684465309220636,0.0018640796634536913,0.0014161610037075117,1.316290773841059
292,2.9888358400781238e-09,0.0017871780150859964,0.00242347218533834,0.0014161545613341658,1.7113048614235833
293,1.2472561241249996e-09,0.0013355259804127273,0.00191357973034196,0.0011146080783137728,1.7168184652285188
294,1.1712610973906245e-09,0.0013078312150718364,0.0018903125762990902,0.0010881623685773472,1.7371604007685602
295,9.424908855624996e-10,0.001216446030548968,0.0016151996874678059,0.0011595101242676473,1.3930017976237805
296,2.506844529328124e-09,0.0016854256255420768,0.0025039894490590177,0.001342602865904254,1.8650261463374431
297,1.8667684566406242e-09,0.0015276737299677059,0.0022634749223766925,0.001262588774828408,1.7927253651406094
298,1.0493458089687496e-09,0.0012607820101668407,0.0019087126253278016,0.0011992759063394714,1.5915542163718868
299,1.2119140203281245e-09,0.0013227904854907812,0.0017467202640230764,0.0011303155884432737,1.545338560205779
300,1.5326812849374994e-09,0.0014304886315201321,0.002463218363101221,0.0009553496049038828,2.578342368550039
301,1.6402294099999993e-09,0.0014631942668496202,0.0020135608570619056,0.0010754409224509355,1.8723119187923312
302,1.5534363388281243e-09,0.0014369167674950327,0.0020245506186227684,0.0009281306470195623,2.181320727985935
303,1.1435342734374995e-09,0.0012974287612627943,0.002255326977724962,0.0008416322701695332,2.6797059210558345
304,1.6422270233749992e-09,0.0014637880274208802,0.002079262796350154,0.0012600369037926253,1.6501602374436133
305,1.6746981790937494e-09,0.001473372779202995,0.0020126926491964496,0.0012543632506357397,1.6045532649145862
306,2.721891087578124e-09,0.0017323037296390485,0.0024922441598292755,0.0013925482136901625,1.7897004465109254
307,1.5904381512499993e-09,0.0014482361622735888,0.0023120596807582406,0.0010639699277518937,2.173049839522709
308,1.3836354750624995e-09,0.0013825293358408106,0.0017519440176710847,0.0011717797192626644,1.4951137904771772
309,2.344642795546874e-09,0.001648261148057612,0.002303560330770805,0.001644476008591766,1.400786827375755
310,1.4085820386093745e-09,0.001390788767914936,0.0019664046128421756,0.0010363027306009678,1.8975194745475847
311,1.8331755068437492e-09,0.00151845458718107,0.0020581134340809833,0.0013719739356664914,1.5001111760050836
312,1.1042081235624996e-09,0.0012823820739884695,0.0022046103605973663,0.001097312296078332,2.0091002064557104
313,1.4095038228906244e-09,0.0013910920818482157,0.002062201640799162,0.0009512548979746012,2.167874925206665
314,1.2324032226874995e-09,0.0013302034432182092,0.0016572910936995602,0.0013681697362131198,1.2113198018008227
315,1.4928197051093744e-09,0.0014179782812146415,0.0019469770726923423,0.0012999702041202395,1.497708998653525
316,1.7393970003437493e-09,0.0014921072188086714,0.0019471649789247639,0.001319900294405085,1.4752364153402997
317,1.8365284661093743e-09,0.0015193797969109868,0.0024218706062194666,0.0014000448659484362,1.7298521391161361
318,1.1481705253749996e-09,0.0012991797933688766,0.0015823967102449325,0.0014000694476286252,1.1302272990280053
319,2.735540203343749e-09,0.0017351944896447228,0.0028252128725260984,0.0015703960828223388,1.7990447782119938
320,1.3541594971093744e-09,0.0013726413128770372,0.0021397882660423397,0.0011610750235231965,1.842937125242183
321,1.7287840581406243e-09,0.001489066325059673,0.002070061406015023,0.001433409016198946,1.4441526337711517
322,1.1613761411562495e-09,0.0013041416322773765,0.0018147610198632107,0.0009748499341260739,1.8615798763838396
323,2.246102565124999e-09,0.0016248389471846929,0.0026849081675648016,0.0013138697950829357,2.0435116003221014
324,1.2178894682968746e-09,0.0013249609668298356,0.0019855563368812255,0.0010609537705172376,1.8714824265276182
325,1.2974287680156244e-09,0.0013531988925173791,0.0020265059790028836,0.0014404647066754799,1.4068418126536106
326,1.5945899074062492e-09,0.0014494952490656642,0.00225178741787293,0.00123914857261843,1.8172053518285587
327,3.0617648781249987e-11,0.00038814238625917884,0.00047432317058811527,0.0003019490579832982,1.570871503147235
328,2.106400070046874e-09,0.0015904282431424945,0.0024778275675507097,0.0015285090030878001,1.621074892293833
329,1.5993305122812492e-09,0.001450930244139749,0.0022084728242510164,0.0011898894608389338,1.8560319230779037
330,1.2187888912343744e-09,0.0013252870519893174,0.0016648425908780285,0.0013825635462754483,1.2041707561023323
331,1.1897601401562495e-09,0.0013146806298482718,0.0018444667006072453,0.0015128835941882466,1.2191729143555907
332,1.4131971714999994e-09,0.0013923060567939461,0.001584188201031966,0.001346825210187323,1.1762388980019387
333,3.0248935068749985e-09,0.001794336214539025,0.002873477848729863,0.001261243366031373,2.2782897624044955
334,2.717603921062499e-09,0.0017313937523602372,0.003221821697523672,0.0014755687344008696,2.18344399851481
335,2.505558752062499e-09,0.001685137420917223,0.0024131557295595917,0.0015299272022274916,1.5773010153987503
336,1.9166354954999992e-09,0.0015411573015738536,0.002548308796594294,0.0012722955176221605,2.002922089481948
337,3.0608368823593736e-09,0.0018014153310695101,0.0028838394856996854,0.0011738378585885415,2.4567613530264754
338,1.1946572744374994e-09,0.0013164819325353243,0.0019224006701228837,0.0010129542070962416,1.8978159690295209
339,2.163513426578124e-09,0.0016046746461142014,0.0018611123277125143,0.001580448743286101,1.17758474333236
340,1.4507493214374993e-09,0.0014045307481414158,0.002008058587326139,0.0013772189869532309,1.4580532263561736
341,1.1957852799999995e-09,0.0013168961466748753,0.001966576718778439,0.001207272242007351,1.6289422139852898
342,1.6347446692968744e-09,0.0014615615271604003,0.0018140759260743384,0.001344802330949953,1.348953585463297
343,1.8779168287968743e-09,0.0015307087937548307,0.0024150171273371536,0.0014755838609388618,1.63665189845636
344,1.1069150884531245e-09,0.0012834291382006074,0.0016715670062716803,0.001209663581504788,1.381844532504068
345,1.5792189681718744e-09,0.0014448227669599958,0.00211177386032029,0.0010014590525407726,2.1086971603707307
346,2.364954349453124e-09,0.0016530070781957439,0.0025036568008429167,0.0014088344802876728,1.7771120993089904
347,9.046952454374997e-10,0.0011999631108190955,0.0016566761398814542,0.0010064970086550037,1.645982179415808
348,1.1157391231562496e-09,0.001286830501918332,0.0017643899132866233,0.0010104490283699091,1.7461444009036233
349,2.137789185187499e-09,0.0015982893948856822,0.002232399282605601,0.001116861620169375,1.9988145731671323
350,2.260288353140624e-09,0.001628252454901384,0.002322443585968039,0.0015566732886150496,1.4919274345834534
351,1.6705116386249993e-09,0.0014721440041674772,0.0020068177306219047,0.0012238586718254475,1.6397463014488707
352,1.1444299694843745e-09,0.0012977674185169947,0.0018270723203714853,0.0012174339225240448,1.5007568678417533
353,1.3769171335624995e-09,0.0013802880474843248,0.0015910836610458074,0.0013242946180121512,1.2014574698144762
354,2.451891527062499e-09,0.0016730190142575973,0.0023491964829352196,0.0014722770010434127,1.5956212596341097
355,1.4985367553281243e-09,0.0014197861187131434,0.0019012315285152816,0.0012305824650267886,1.5449850640232337
356,1.4483019965937493e-09,0.0014037405179666924,0.002287117120059913,0.0010253221961970243,2.2306326036273814
357,1.0625700592031246e-09,0.0012660561989572996,0.0018944445583651335,0.0012173951309786134,1.5561459957887858
358,1.2325647212812495e-09,0.0013302615455769043,0.001864910934959064,0.001299821176767856,1.4347442311998362
359,1.5170544325468744e-09,0.001425610374415661,0.0019185675032479855,0.0011402369202049162,1.68260426342202
360,1.0929057065937495e-09,0.0012779916720315075,0.0017326979365467371,0.0010004116027652456,1.7319850467121465
361,2.109141819249999e-09,0.0015911179925807142,0.002601475624311356,0.0013487458307772137,1.9288108737376097
362,2.490274773609374e-09,0.0016817039682418217,0.0027153806351853677,0.001457467019105877,1.8630820454868282
363,2.9844716511562486e-09,0.0017863077340115007,0.003150750180892229,0.0011111883262707222,2.8354781150972985
364,1.1487158937031245e-09,0.0012993854594972175,0.0018140175841448276,0.0012311102468143076,1.4734810215729135
365,2.180555255109374e-09,0.0016088769311683848,0.002536255028059073,0.0013788270615097905,1.8394293953600824
366,1.0862656297968746e-09,0.0012753982165419682,0.001641859537515275,0.0011003524483755708,1.4921214924719082
367,2.108064747859374e-09,0.0015908471020768446,0.002459707298802497,0.0014393695966303886,1.7088781815044254
368,1.4138531042499994e-09,0.0013925214355345985,0.0021333607886814612,0.0012504356640893825,1.7060940038327044
369,2.156965279749999e-09,0.0016030540932006926,0.0023458332459869247,0.0013791602064927022,1.700914248354466
370,1.6725005559218742e-09,0.001472728019139371,0.002330071328358715,0.0011709087230530827,1.989968374548596
371,2.222198288656249e-09,0.0016190542295006045,0.0024955551981934395,0.0014101939554445769,1.7696538753115647
372,2.6029560693593738e-09,0.0017066956126454717,0.0026752083598507908,0.0014351263260102924,1.864092596843356
373,1.2262041612812495e-09,0.0013279693590538232,0.0019617541052874238,0.0010925821066822417,1.795520989488404
374,1.5636107502343744e-09,0.0014400470277300165,0.002018880900825983,0.001360915197505384,1.4834729632872632
375,2.919182738890624e-09,0.0017731856991264796,0.0027095134832366796,0.001553665979124711,1.7439485189494452
376,1.5474323180312492e-09,0.0014350631528864909,0.0018806682290165048,0.0013986047000339751,1.3446746096097197
377,1.0930137864218746e-09,0.0012780337984371404,0.00171934527997129,0.0010923400221618691,1.5740019088273483
378,1.5490622115312494e-09,0.0014355668215216332,0.0021027947823793977,0.0011298481790924285,1.8611303901631338
379,1.3486933908593745e-09,0.0013707919193742975,0.0022775455528567913,0.0010587653166260625,2.151133510979167
380,1.1721990315312494e-09,0.0013081802213019283,0.0018489267227331668,0.0009728013742185825,1.900621002122191
381,1.6311817618593744e-09,0.0014604989359021056,0.0022051330682944753,0.0012410790280921776,1.7767869880810647
382,1.4388903554687494e-09,0.001400693219901709,0.0019584755452291473,0.0012573665611788464,1.5576011051168521
383,1.2957168829218744e-09,0.0013526034736762028,0.0018600735017511357,0.0014495698133354152,1.2831900089524935
384,1.983155523968749e-09,0.001558784399099194,0.002352038263535711,0.0011600506908651337,2.0275305915999464
385,2.0901458577343743e-09,0.00158632678437979,0.0020506700631091838,0.0014827754810817987,1.3829943165859893
386,1.0951492947499995e-09,0.0012788655891941736,0.0019578819471312483,0.0013116432174391673,1.4926939895696545
387,2.0113022442656243e-09,0.0015661243378595681,0.0020201113452776257,0.001376205501077007,1.4678849515546213
388,1.1757122470937495e-09,0.0013094858400915467,0.0018135574245513656,0.001257076897440064,1.4426781911627915
389,1.4163364557031243e-09,0.0013933362531962405,0.0019199836295367518,0.0011407492958523816,1.6830899098667573
390,1.1129750126093745e-09,0.0012857669668327935,0.0017265167434473737,0.0010814533030784883,1.596478311668783
391,2.118888880531249e-09,0.0015935652589243753,0.0026706308999037533,0.0014332098904350859,1.8633913411614946
392,2.239358135390624e-09,0.0016232110014885901,0.002277346970338056,0.0012569883100315195,1.8117487268286137
393,1.3985306145937493e-09,0.0013874727164244088,0.0020225648179557267,0.0011195952895600451,1.8065142260026044
394,1.3560055502656244e-09,0.001373264779125546,0.0017125473841557266,0.0013785628170248046,1.2422701113118102
395,2.231837270109374e-09,0.0016213917832349227,0.0030604477992249948,0.0014115829232626742,2.1680963610350306
396,1.6301556246406243e-09,0.001460192616741243,0.001865481868164422,0.001107127406331374,1.6849748795813526
397,1.0087338818281246e-09,0.0012443025620551026,0.0017172535845248452,0.0011452925543811835,1.4994016838367552
398,2.139597969437499e-09,0.001598740038903005,0.002730446109096696,0.0012082394831534487,2.259855059503898
399,1.3807073813281245e-09,0.0013815533961160373,0.0019039007740554402,0.0009239887164656508,2.06052383554861
400,1.0680870996249996e-09,0.0012682436089464196,0.0016153153613495278,0.001256812181300276,1.2852480150839647
401,1.1901005294999994e-09,0.001314805994222638,0.0019086729708097687,0.0009117222977626734,2.09348063055337
402,1.5262350064531244e-09,0.0014284803239409736,0.002012776463280056,0.0011876432110203838,1.6947652667089679
403,1.5211651929062494e-09,0.0014268968712807504,0.002060152795099893,0.0012635975749199972,1.630386790850187
404,1.6037729659062494e-09,0.0014522724164654616,0.0020121507293594455,0.0014490237361126392,1.3886250992392521
405,2.156694459031249e-09,0.0016029869991779394,0.00220382911670518,0.001458278222062759,1.5112542197796979
406,1.2426186298906245e-09,0.0013338686928843681,0.0023748827432158726,0.0010875771593448587,2.183645291563928
407,1.6563991461249993e-09,0.001467986714655391,0.0021877093269544326,0.0014418893652457692,1.5172518638984058
408,1.1191554395624995e-09,0.0012881425591627859,0.002165142212678191,0.001005951614149109,2.1523323609452047
409,2.2515624598906242e-09,0.0016261544512288805,0.002155188802270977,0.0014159216221661247,1.5221102415075038
410,1.3582404423437494e-09,0.0013740188109489856,0.002085799014897476,0.0013011865381769134,1.6029976899544933
411,2.879344762703124e-09,0.0017650825259959485,0.002293037002270413,0.0015371458416419004,1.491749800279919
412,8.683344582031246e-10,0.0011836668124438957,0.0015297449062094365,0.0009816709161002528,1.5583072505462838
413,1.7498273249062493e-09,0.0014950837594400396,0.002159992371118769,0.0010532687939952476,2.0507513214414237
414,1.6241329693906244e-09,0.0014583921569029028,0.0021966016432875034,0.0011757930785992244,1.8681872544312086
415,1.0813225305312496e-09,0.0012734606895044099,0.002055656556103137,0.0011161628079342566,1.84171748197528
416,1.6243031640624993e-09,0.001458443097293808,0.002137510554430246,0.0013658085820232922,1.5650147338097435
417,1.5723279474062493e-09,0.0014427181779720294,0.0019853612602509538,0.0012662634209698025,1.5678896092018597
418,1.5731006560624992e-09,0.0014429544769061864,0.0022485162890924196,0.0009149978703795126,2.4574005709541216
419,2.319034087765624e-09,0.0016422382757514285,0.0021939811167965458,0.0014617089896203444,1.500969845828476
420,1.4087832907031243e-09,0.0013908550013834488,0.0020791236475993487,0.001272080839941649,1.6344272960629758
421,1.916132365265624e-09,0.0015410224349120003,0.002433470428025035,0.0012349037981579537,1.9705748995629664
422,2.1629332739374992e-09,0.001604531200512069,0.0027897494354512833,0.0015261928685283142,1.8279140814891885
423,1.5743342568593743e-09,0.0014433315590926424,0.0019151450318353818,0.001378422408580873,1.3893745632059775
424,1.3473728292812494e-09,0.0013703443735512857,0.001911816460590717,0.0013149500811912127,1.4539080136477907
425,1.2879761310937496e-09,0.0013499045591742044,0.0019290955523818725,0.0009706430780787717,1.9874406936483797
426,1.6777008106406243e-09,0.001474252809266159,0.0028761364993874707,0.0011434929418478947,2.515220159330069
427,1.0585847708281245e-09,0.001264471387297569,0.001752920377598094,0.00104590771648418,1.6759799645522626
428,1.7684853816718741e-09,0.0015003789092172973,0.0020057348595349162,0.0012728126640509576,1.5758288051214864
429,1.1670149266718745e-09,0.0013062488753384073,0.0016361325522805312,0.0012263050153107264,1.3341970650474433
430,1.2380184045624995e-09,0.0013322206452220063,0.0018389373079568344,0.0009154070567680691,2.008873860388815
431,1.6532052008593743e-09,0.001467042560967783,0.0020243507856225577,0.0012452381367917748,1.6256736168056054
432,5.487188027968747e-10,0.0010157427706341717,0.0013211973162493421,0.0009906889461772526,1.3336146742601844
433,2.423132354406249e-09,0.0016664521119283615,0.0028450613366265264,0.0010997801427382974,2.586936448536637
434,1.4752362351406245e-09,0.0014123889666320013,0.001967998810441888,0.0012354779671676804,1.5929048212438006
435,2.429438253343749e-09,0.0016678964375030716,0.0021836068954359956,0.0014316943590159572,1.525190681715648
436,1.2543111280781245e-09,0.0013380393459013647,0.001797595154156465,0.0012455449098923946,1.4432198629528046
437,1.9846127382031243e-09,0.0015591661016696034,0.0022021587804040084,0.0015372424972805304,1.432538317344045
438,2.900027763374999e-09,0.0017692987788840461,0.0021892917989202424,0.00160828891362458,1.3612552946014305
439,1.6307531694374992e-09,0.0014603710095070204,0.001943458907523129,0.0013174031567212,1.4752195617627628
440,1.0356457590312495e-09,0.0012552711174613602,0.0015942580498988388,0.001149463742348136,1.3869581015596653
441,1.8586276852187493e-09,0.0015254498218536226,0.0020173809457125443,0.0013107807169569115,1.5390682206525477
442,2.582769987437499e-09,0.0017022723159477646,0.003141756284470816,0.0012864872362184834,2.4421200584202714
443,1.4765654927968744e-09,0.0014128130490491794,0.0019433120719144895,0.0013938123603577286,1.3942422432067751
444,1.9787503392499994e-09,0.0015576293671690034,0.002046585883131293,0.001368883257806828,1.495077006354986
445,1.5124852646406243e-09,0.0014241776849404767,0.001974424245164182,0.0011418695993700631,1.729115344040524
446,1.1502749762812496e-09,0.0012999730528301617,0.001694560630416539,0.0011236591857210784,1.5080734905656465
447,1.5912518557031244e-09,0.001448483103721553,0.0019877612271425415,0.001154843126125242,1.7212391728146894
448,1.3003481656718745e-09,0.0013542130949643482,0.0017126784050106294,0.0011579064490362164,1.4791163884061425
449,1.6512336757187493e-09,0.0014664591565218136,0.002077541076331225,0.0011599036018124782,1.7911325329836343
450,3.5425896721093737e-09,0.0018913594627333948,0.002516945804959232,0.0014730683785417046,1.7086415278637208
451,1.4638903377812494e-09,0.0014087587958443038,0.0019019752488803206,0.0011355131866929197,1.6749917756742685
452,2.209864765281249e-09,0.0016160533421093967,0.00216149972561642,0.0015556203541197044,1.3894776575095478
453,1.6498857836093743e-09,0.0014660600273059593,0.0021889666190986735,0.0011355398701597224,1.9276880333499682
454,2.566412664484374e-09,0.0016986710650745065,0.0021673565001914547,0.001534703440156515,1.4122314731831311
455,1.0865861423906246e-09,0.0012755236435035237,0.001638269269968692,0.0012737819355061292,1.2861457870477149
456,1.7760919654374993e-09,0.0015025269684478652,0.002281192720538382,0.001133759499050644,2.0120605141112766
457,1.8751303569062492e-09,0.0015299513252801564,0.0021434104079971123,0.0012588108399800083,1.7027263667598802
458,7.532617409687497e-10,0.0011288834231698503,0.0015605375129905535,0.0014294716423052221,1.0916883321126745
459,1.0610507301249995e-09,0.0012654524823625564,0.0016667943622067543,0.0012973796441215102,1.2847391045166154
460,3.0144159750312488e-09,0.0017922620959865227,0.002684532481428461,0.0015460006380049053,1.736436852246592
461,1.9636365554687493e-09,0.0015536534796118599,0.001966330310554757,0.0012919130744064654,1.5220298869241913
462,1.2094530302187494e-09,0.0013218944977501936,0.0017122448501796948,0.0010274649852545408,1.6664751351653204
463,1.4477056940937493e-09,0.001403547839716065,0.0018433160195588246,0.0013267227474459877,1.3893754539954233
464,1.0595562469843746e-09,0.001264858075970538,0.0017822150690990847,0.001061249429022673,1.6793555033903425
465,2.206645974078124e-09,0.001615268336928785,0.0025966374342408275,0.0014661285813659635,1.7710843832139134
466,2.1048881947499992e-09,0.0015900476404383677,0.002129848873108612,0.0013123214245971725,1.622962814740593
467,1.8167150732499993e-09,0.0015138960845294475,0.0024539912617115387,0.0013137614989539887,1.8679122988954968
468,1.4844292320156244e-09,0.0014153166807919211,0.002176317310324274,0.001142519167682931,1.9048409618701823
469,1.8466084629531242e-09,0.0015221544900275053,0.0022449657492173585,0.0013899771308174109,1.6151098456541872
470,1.1331312794062495e-09,0.0012934824342296126,0.002028904748802283,0.0011420959450648186,1.7764748728594202
471,3.0405849587031235e-09,0.001797433535115169,0.0030908024672423634,0.001518367734730357,2.03560863191765
472,1.9176815094687493e-09,0.0015414376155046168,0.0023227981555454785,0.0012822369350023312,1.8115202363448184
473,2.852374497546874e-09,0.0017595541667316005,0.002480111499770046,0.0013943011771961145,1.7787487670041664
474,1.1272042810156246e-09,0.001291223244948274,0.0017267457741342047,0.0014334243243887582,1.2046298815743375
475,3.5763453627968734e-09,0.001897347777983937,0.003789405691450651,0.0013395856276028758,2.828789450534499
476,1.1155540209218744e-09,0.0012867593358277076,0.0015399866664051432,0.0012531154240498223,1.2289264315558495
477,3.995552231781248e-09,0.00196875978668203,0.003327792071943595,0.0012382307865316674,2.687537822625837
478,1.4602330157812495e-09,0.0014075846229072292,0.001996307827221878,0.0012232797412613555,1.6319307513123964
479,1.2928359964687494e-09,0.0013516002739265036,0.0017018851616607572,0.0011864938133917394,1.4343818252163556
480,2.551850460515624e-09,0.0016954521324250692,0.0022263233345014106,0.0014640174983020903,1.5206944842417611
481,1.2734760419687494e-09,0.0013448196685417262,0.002026112917755867,0.0009853487551218783,2.0562393845063074
482,1.5658630344687492e-09,0.0014407381287939458,0.002406009316813729,0.0012545034281916004,1.917897761572525
483,1.9000595282968743e-09,0.00153670154669208,0.002289696230678126,0.0014092816136199715,1.6247258238164795
484,7.298481717656247e-10,0.001117063772379305,0.0015014512980352237,0.0008631915487509662,1.7394184410259994
485,1.1602531047812495e-09,0.0013037211337624582,0.0017646337812561035,0.0010699718426233637,1.649233849864276
486,1.5516946386093744e-09,0.0014363795468622445,0.0023501236547466965,0.001020721304360075,2.3024146206295453
487,1.6892094488906243e-09,0.0014776161411144632,0.0022468867142297886,0.0012046728586766443,1.8651426385566914
488,6.789102729999997e-10,0.001090447060215188,0.0013585267529296167,0.0008408305291421775,1.6156962739157406
489,2.120953577937499e-09,0.0015940826939460182,0.0023423446842726903,0.0009533314617388722,2.4570097372012296
490,8.256454106874997e-10,0.0011639428307441664,0.0017083512134456493,0.001066831730904141,1.6013314602086495
491,2.0901458577343743e-09,0.00158632678437979,0.0024093281349475046,0.0013548676752451708,1.7782756050412993
492,9.584469466249995e-10,0.0012232723291531141,0.0016811081314512812,0.0010392071637100608,1.6176833553086543
493,1.5977689451093743e-09,0.001450457866723132,0.0018992395979063603,0.001276773109301892,1.4875310139832267
494,1.6472968369218743e-09,0.0014652927947483145,0.0020661967750077075,0.0012240031388176247,1.6880649317645
495,1.8353433148906242e-09,0.0015190528971228722,0.002194756000397982,0.001265495282896602,1.7343059512433645
496,1.2065174827031245e-09,0.0013208241439668586,0.001621216703105156,0.0012296041809595868,1.3184866546565854
497,8.485409420937496e-10,0.0011746037774836996,0.0017267214681271448,0.0010237568807701892,1.686651880501261
498,1.3413501740312495e-09,0.0013682995449995365,0.0018800326567027365,0.0012473380924711726,1.5072358232707355
499,1.2950994613749995e-09,0.0013523885966909173,0.0019658448427677415,0.0012531841816161328,1.568679904842516
500,2.638483275390624e-09,0.0017144253293096808,0.0021657094277029204,0.001401561841613934,1.5452114658094935
501,1.3083038348593745e-09,0.0013569692220186502,0.001976690364180007,0.0009707961058323975,2.0361539898072802
502,1.929546686921874e-09,0.0015446101686531447,0.001952514210392322,0.0012076643432344242,1.6167689485333363
503,1.4913985174843745e-09,0.0014175281592023372,0.001954361139644345,0.0012253847953956041,1.594895862089914
504,7.233522014062497e-10,0.0011137397711470049,0.0019639605878622323,0.000907304757729462,2.164609599069072
505,7.896958237187496e-10,0.0011467983858283795,0.0015263937258428069,0.0010397588151129973,1.4680267227904424
506,1.8000471760781242e-09,0.0015092519825452716,0.002070695620189448,0.0013252661504675252,1.5624752955917205
507,1.4505965189218744e-09,0.0014044814349201313,0.00195825016148671,0.001122604696581305,1.7443808737396311
508,2.093483909437499e-09,0.001587170812304918,0.002462724617077953,0.001391329508231313,1.770051308843884
509,1.945954944046874e-09,0.001548976109161927,0.002369372265869781,0.0012445896679102776,1.903737695210072
510,1.1773719557187494e-09,0.001310101734290719,0.0016943170284501327,0.001266037601506996,1.338283338846607
511,1.4722994453281244e-09,0.0014114511179644026,0.001946118904692565,0.0010511914619799974,1.851345806240573
512,1.2341523766874994e-09,0.0013308324664466963,0.0018285175139116001,0.0012685646854643541,1.4414066029611072
513,2.049357524437499e-09,0.0015759400870758017,0.0022167686914748596,0.0013877243071199533,1.5974128867681818
514,1.4502300413437494e-09,0.0014043631492586686,0.0017439158344923174,0.00132019602826705,1.3209521897906795
515,2.231920503999999e-09,0.0016214119389859004,0.0027300569803924376,0.0012697963986901828,2.1499958443798857
516,1.5303321015468744e-09,0.0014297574078511455,0.002059574835541959,0.0014245275855069672,1.4457949824881688
517,9.422200648437496e-10,0.0012163295058685798,0.0015836845385896745,0.0011137343001441256,1.4219590241449274
518,2.415456202015624e-09,0.0016646905529185752,0.0031955885008303304,0.0013892332350004862,2.3002534206066643
519,9.311039924062496e-10,0.0012115272555419374,0.0016720172767432215,0.0013909156192175283,1.2020982823414041
520,1.0201369248437495e-09,0.0012489736664773555,0.0016260505170454641,0.0011703885043821756,1.389325434210261
521,1.5325446322812493e-09,0.0014304461165099867,0.0020709136981763134,0.0010771952377209531,1.9225054341660415
522,1.3084876947968745e-09,0.0013570327853855357,0.0017865926922764122,0.0012026091930890535,1.4855970688926161
523,9.815747875468745e-10,0.0012330336366406592,0.0014746794983444566,0.001170536439551904,1.2598322004473286
524,9.394808002343746e-10,0.0012151496391008783,0.0018611195354311177,0.001186312268343028,1.5688276898886169
525,1.0859649939531246e-09,0.0012752805455700572,0.001924577188619819,0.0011818165488312576,1.628490640550858
526,1.0425578988437495e-09,0.001258057584234873,0.0017506196440453502,0.001180246380888149,1.4832662674449286
527,1.8809095219687492e-09,0.0015315214869129007,0.0022645813898864472,0.0012665047821124704,1.7880559330452996
528,2.645714685499999e-09,0.0017159901681781172,0.0025137016824506764,0.0016148709799169941,1.5565959842685904
529,1.1538987562656244e-09,0.0013013367493792537,0.001597357815988178,0.0013819353249694374,1.155884640276856
530,1.0212587189218746e-09,0.0012494313102739752,0.0016520179296590676,0.0012202875833441887,1.3537939353047626
531,6.032693008749997e-10,0.0010483449345186084,0.0016775528430374648,0.0010630122604302487,1.5781124127001922
532,1.2002898484687495e-09,0.0013185476738502974,0.0017955241803171494,0.001312035002871184,1.3685032612605035
533,1.1829262650468744e-09,0.0013121586592920618,0.001695053986591806,0.0011728234322723665,1.4452763646677902
534,1.4082118341406243e-09,0.0013906669145626177,0.0022407976518731033,0.0013199321459794568,1.6976612462228635
535,1.1165565544999995e-09,0.001287144684921419,0.001839806216324428,0.0011458868760695466,1.6055740359249615
536,1.7862564384687492e-09,0.0015053878099425765,0.0022720402937256435,0.0010322930402710258,2.2009644597905313
537,1.909658756249999e-09,0.0015392850406034054,0.0023435719422528565,0.001381704883629325,1.696145081355575
